list,list_lags,Eto,lags_Target,rmse,mae,nse,mbe,forecast_horizon,model,selection_attribute_type,horizon,station_name,code_execution
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.68,0.49,0.22,3,florestaAleatoria,1,3,Porto_alegre,4
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.38,0.22,7,florestaAleatoria,0,7,Porto_alegre,4
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.91,0.7,0.45,0.27,7,florestaAleatoria,1,7,Porto_alegre,4
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.19,10,florestaAleatoria,0,10,Porto_alegre,4
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.92,0.7,0.44,0.26,10,florestaAleatoria,1,10,Porto_alegre,4
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.56,0.11,1,arvore,0,1,Porto_alegre,5
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.81,0.63,0.56,0.11,1,arvore,1,1,Porto_alegre,5
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",1.05,0.82,0.27,0.25,3,arvore,0,3,Porto_alegre,5
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",1.01,0.78,0.32,0.23,3,arvore,1,3,Porto_alegre,5
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",1.02,0.8,0.31,0.2,7,arvore,0,7,Porto_alegre,5
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.94,0.73,0.41,0.24,7,arvore,1,7,Porto_alegre,5
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",1.0,0.79,0.34,0.18,10,arvore,0,10,Porto_alegre,5
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.95,0.74,0.41,0.25,10,arvore,1,10,Porto_alegre,5
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.75,0.58,0.63,0.13,1,xgb,0,1,Porto_alegre,5
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.58,0.63,0.14,1,xgb,1,1,Porto_alegre,5
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.91,0.71,0.45,0.17,3,xgb,0,3,Porto_alegre,5
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.68,0.48,0.22,3,xgb,1,3,Porto_alegre,5
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.37,0.21,7,xgb,0,7,Porto_alegre,5
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.92,0.71,0.44,0.28,7,xgb,1,7,Porto_alegre,5
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.2,10,xgb,0,10,Porto_alegre,5
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.91,0.7,0.45,0.26,10,xgb,1,10,Porto_alegre,5
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.74,0.57,0.64,0.13,1,florestaAleatoria,0,1,Porto_alegre,5
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.57,0.64,0.13,1,florestaAleatoria,1,1,Porto_alegre,5
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.92,0.72,0.43,0.17,3,florestaAleatoria,0,3,Porto_alegre,5
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.67,0.49,0.22,3,florestaAleatoria,1,3,Porto_alegre,5
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.38,0.22,7,florestaAleatoria,0,7,Porto_alegre,5
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.91,0.7,0.45,0.27,7,florestaAleatoria,1,7,Porto_alegre,5
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.19,10,florestaAleatoria,0,10,Porto_alegre,5
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.92,0.7,0.44,0.26,10,florestaAleatoria,1,10,Porto_alegre,5
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.56,0.11,1,arvore,0,1,Porto_alegre,6
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.81,0.63,0.56,0.11,1,arvore,1,1,Porto_alegre,6
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",1.08,0.84,0.23,0.25,3,arvore,0,3,Porto_alegre,6
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",1.01,0.78,0.32,0.23,3,arvore,1,3,Porto_alegre,6
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",1.02,0.8,0.31,0.2,7,arvore,0,7,Porto_alegre,6
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.94,0.73,0.42,0.24,7,arvore,1,7,Porto_alegre,6
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",1.0,0.79,0.34,0.18,10,arvore,0,10,Porto_alegre,6
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.93,0.73,0.42,0.24,10,arvore,1,10,Porto_alegre,6
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.75,0.58,0.63,0.13,1,xgb,0,1,Porto_alegre,6
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.58,0.63,0.14,1,xgb,1,1,Porto_alegre,6
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.91,0.71,0.45,0.17,3,xgb,0,3,Porto_alegre,6
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.68,0.48,0.22,3,xgb,1,3,Porto_alegre,6
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.37,0.21,7,xgb,0,7,Porto_alegre,6
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.92,0.71,0.44,0.28,7,xgb,1,7,Porto_alegre,6
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.2,10,xgb,0,10,Porto_alegre,6
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.91,0.7,0.45,0.26,10,xgb,1,10,Porto_alegre,6
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.74,0.57,0.64,0.13,1,florestaAleatoria,0,1,Porto_alegre,6
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.57,0.64,0.13,1,florestaAleatoria,1,1,Porto_alegre,6
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.92,0.72,0.44,0.16,3,florestaAleatoria,0,3,Porto_alegre,6
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.67,0.49,0.22,3,florestaAleatoria,1,3,Porto_alegre,6
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.38,0.22,7,florestaAleatoria,0,7,Porto_alegre,6
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.91,0.7,0.45,0.27,7,florestaAleatoria,1,7,Porto_alegre,6
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.19,10,florestaAleatoria,0,10,Porto_alegre,6
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.92,0.7,0.44,0.26,10,florestaAleatoria,1,10,Porto_alegre,6
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.56,0.11,1,arvore,0,1,Porto_alegre,7
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.81,0.63,0.56,0.11,1,arvore,1,1,Porto_alegre,7
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",1.09,0.87,0.21,0.21,3,arvore,0,3,Porto_alegre,7
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",1.01,0.78,0.32,0.23,3,arvore,1,3,Porto_alegre,7
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",1.02,0.8,0.31,0.2,7,arvore,0,7,Porto_alegre,7
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.94,0.73,0.41,0.24,7,arvore,1,7,Porto_alegre,7
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",1.0,0.79,0.34,0.18,10,arvore,0,10,Porto_alegre,7
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.91,0.7,0.45,0.25,10,arvore,1,10,Porto_alegre,7
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.75,0.58,0.63,0.13,1,xgb,0,1,Porto_alegre,7
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.58,0.63,0.14,1,xgb,1,1,Porto_alegre,7
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.91,0.71,0.45,0.17,3,xgb,0,3,Porto_alegre,7
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.68,0.48,0.22,3,xgb,1,3,Porto_alegre,7
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.37,0.21,7,xgb,0,7,Porto_alegre,7
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.92,0.71,0.44,0.28,7,xgb,1,7,Porto_alegre,7
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.2,10,xgb,0,10,Porto_alegre,7
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.91,0.7,0.45,0.26,10,xgb,1,10,Porto_alegre,7
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.74,0.57,0.64,0.13,1,florestaAleatoria,0,1,Porto_alegre,7
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.57,0.64,0.13,1,florestaAleatoria,1,1,Porto_alegre,7
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.92,0.72,0.44,0.16,3,florestaAleatoria,0,3,Porto_alegre,7
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.67,0.49,0.21,3,florestaAleatoria,1,3,Porto_alegre,7
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.96,0.76,0.39,0.22,7,florestaAleatoria,0,7,Porto_alegre,7
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.91,0.7,0.45,0.27,7,florestaAleatoria,1,7,Porto_alegre,7
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.96,0.76,0.38,0.19,10,florestaAleatoria,0,10,Porto_alegre,7
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.92,0.7,0.44,0.26,10,florestaAleatoria,1,10,Porto_alegre,7
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.56,0.11,1,arvore,0,1,Porto_alegre,8
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.81,0.63,0.56,0.11,1,arvore,1,1,Porto_alegre,8
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",1.01,0.8,0.32,0.21,3,arvore,0,3,Porto_alegre,8
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",1.01,0.78,0.32,0.23,3,arvore,1,3,Porto_alegre,8
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",1.02,0.8,0.31,0.2,7,arvore,0,7,Porto_alegre,8
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.95,0.74,0.4,0.23,7,arvore,1,7,Porto_alegre,8
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",1.0,0.79,0.34,0.18,10,arvore,0,10,Porto_alegre,8
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.95,0.74,0.41,0.25,10,arvore,1,10,Porto_alegre,8
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.75,0.58,0.63,0.13,1,xgb,0,1,Porto_alegre,8
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.58,0.63,0.14,1,xgb,1,1,Porto_alegre,8
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.91,0.71,0.45,0.17,3,xgb,0,3,Porto_alegre,8
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.68,0.48,0.22,3,xgb,1,3,Porto_alegre,8
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.37,0.21,7,xgb,0,7,Porto_alegre,8
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.92,0.71,0.44,0.28,7,xgb,1,7,Porto_alegre,8
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.2,10,xgb,0,10,Porto_alegre,8
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.91,0.7,0.45,0.26,10,xgb,1,10,Porto_alegre,8
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.74,0.57,0.63,0.13,1,florestaAleatoria,0,1,Porto_alegre,8
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.57,0.64,0.13,1,florestaAleatoria,1,1,Porto_alegre,8
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.92,0.72,0.44,0.16,3,florestaAleatoria,0,3,Porto_alegre,8
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.67,0.49,0.22,3,florestaAleatoria,1,3,Porto_alegre,8
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.96,0.75,0.38,0.22,7,florestaAleatoria,0,7,Porto_alegre,8
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.91,0.7,0.45,0.27,7,florestaAleatoria,1,7,Porto_alegre,8
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.19,10,florestaAleatoria,0,10,Porto_alegre,8
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.92,0.7,0.44,0.26,10,florestaAleatoria,1,10,Porto_alegre,8
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.56,0.11,1,arvore,0,1,Porto_alegre,9
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.81,0.63,0.56,0.11,1,arvore,1,1,Porto_alegre,9
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.99,0.77,0.35,0.17,3,arvore,0,3,Porto_alegre,9
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",1.01,0.78,0.32,0.23,3,arvore,1,3,Porto_alegre,9
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",1.02,0.8,0.31,0.2,7,arvore,0,7,Porto_alegre,9
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.95,0.74,0.4,0.24,7,arvore,1,7,Porto_alegre,9
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",1.0,0.79,0.34,0.18,10,arvore,0,10,Porto_alegre,9
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.95,0.73,0.41,0.25,10,arvore,1,10,Porto_alegre,9
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.75,0.58,0.63,0.13,1,xgb,0,1,Porto_alegre,9
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.58,0.63,0.14,1,xgb,1,1,Porto_alegre,9
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.91,0.71,0.45,0.17,3,xgb,0,3,Porto_alegre,9
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.68,0.48,0.22,3,xgb,1,3,Porto_alegre,9
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.37,0.21,7,xgb,0,7,Porto_alegre,9
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.92,0.71,0.44,0.28,7,xgb,1,7,Porto_alegre,9
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.2,10,xgb,0,10,Porto_alegre,9
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.91,0.7,0.45,0.26,10,xgb,1,10,Porto_alegre,9
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.74,0.57,0.64,0.13,1,florestaAleatoria,0,1,Porto_alegre,9
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.57,0.64,0.13,1,florestaAleatoria,1,1,Porto_alegre,9
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.92,0.72,0.44,0.17,3,florestaAleatoria,0,3,Porto_alegre,9
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.68,0.49,0.22,3,florestaAleatoria,1,3,Porto_alegre,9
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.96,0.76,0.38,0.22,7,florestaAleatoria,0,7,Porto_alegre,9
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.91,0.7,0.45,0.27,7,florestaAleatoria,1,7,Porto_alegre,9
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.96,0.76,0.39,0.19,10,florestaAleatoria,0,10,Porto_alegre,9
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.92,0.7,0.44,0.26,10,florestaAleatoria,1,10,Porto_alegre,9
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.56,0.11,1,arvore,0,1,Porto_alegre,10
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.81,0.63,0.56,0.11,1,arvore,1,1,Porto_alegre,10
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",1.01,0.8,0.32,0.19,3,arvore,0,3,Porto_alegre,10
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",1.01,0.78,0.32,0.23,3,arvore,1,3,Porto_alegre,10
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",1.02,0.8,0.31,0.2,7,arvore,0,7,Porto_alegre,10
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.95,0.74,0.4,0.25,7,arvore,1,7,Porto_alegre,10
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",1.0,0.79,0.34,0.18,10,arvore,0,10,Porto_alegre,10
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.94,0.73,0.42,0.24,10,arvore,1,10,Porto_alegre,10
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.75,0.58,0.63,0.13,1,xgb,0,1,Porto_alegre,10
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.58,0.63,0.14,1,xgb,1,1,Porto_alegre,10
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.91,0.71,0.45,0.17,3,xgb,0,3,Porto_alegre,10
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.68,0.48,0.22,3,xgb,1,3,Porto_alegre,10
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.37,0.21,7,xgb,0,7,Porto_alegre,10
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.92,0.71,0.44,0.28,7,xgb,1,7,Porto_alegre,10
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.2,10,xgb,0,10,Porto_alegre,10
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.91,0.7,0.45,0.26,10,xgb,1,10,Porto_alegre,10
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.74,0.57,0.64,0.13,1,florestaAleatoria,0,1,Porto_alegre,10
